date,open,high,low,close,volume,returns,log_returns,volatility,ma_20,ma_50,rsi,sentiment_score,regime
2025-02-26,88680.39,89414.15,82256.01,84250.09,56893.54409,-0.04995816437454048,-0.05124925785668909,0.019828090953570233,95408.2585,98287.0652,18.395666879529514,-1,Bear
2025-02-27,84250.09,87078.46,82716.49,84708.58,42505.45439,0.005442011990729023,0.005427257747781736,0.019971121422953778,94818.3475,98080.0246,21.318289099197088,1,Bear
2025-02-28,84708.57,85120.0,78258.52,84349.94,83648.03969,-0.0042338096093689215,-0.004242797559089215,0.019931555553414672,94213.6075,97915.97360000001,17.466005226996344,-1,Bear
2025-03-01,84349.95,86558.0,83824.78,86064.53,25785.05464,0.02032710396711601,0.020123266049919198,0.020774796013323892,93693.69649999999,97742.742,23.679542383808084,1,Bear
2025-03-02,86064.54,95000.0,85050.6,94270.0,54889.09045,0.09534090292481712,0.09106564168828868,0.029902987846060332,93535.6555,97736.14219999999,46.77012771847409,1,Bear
2025-03-03,94269.99,94416.46,85117.11,86220.61,59171.10218,-0.08538654927336375,-0.08925376118948612,0.03566286814015888,93057.776,97569.6532,36.840434491605,-1,Bear
2025-03-04,86221.16,88967.52,81500.0,87281.98,55609.10706,0.012309933784973248,0.01223478265846054,0.03535160920293618,92528.3755,97424.5708,38.74588253852934,1,Bear
2025-03-05,87281.98,91000.0,86334.53,90606.01,38264.01163,0.038083806073143656,0.03737651951263447,0.03657965001192114,92228.269,97305.4738,42.38072982149409,1,Bear
2025-03-06,90606.0,92810.64,87836.0,89931.89,34342.44902,-0.007440124556858829,-0.007467940338037054,0.03647192352958422,91849.8395,97094.1646,39.16496955025056,-1,Bear
2025-03-07,89931.88,91283.02,84667.03,86801.75,57980.35713,-0.034805673493573885,-0.035425823298239754,0.0371136468463181,91311.44399999999,96830.4536,38.17007384568354,-1,Bear
2025-03-08,86801.74,86897.25,85218.47,86222.45,12989.23054,-0.006673828580645025,-0.006696198157303769,0.03705241255966723,90816.6605,96473.353,37.04280309892047,-1,Bear
2025-03-09,86222.46,86500.0,80000.0,80734.37,26115.39345,-0.0636502442229373,-0.06576620160006473,0.0394218543606685,90064.379,95996.9158,32.771251054070746,-1,Bear
2025-03-10,80734.48,84123.46,77459.91,78595.86,47633.38405,-0.026488223045525672,-0.026845356703792466,0.03958632775962541,89210.58499999999,95542.2016,34.75103636772765,-1,Bear
2025-03-11,78595.86,83617.4,76606.0,82932.99,48770.06853,0.055182677560879245,0.053713906024732805,0.041876678976411896,88525.01599999999,95155.66119999999,43.461358097474005,1,Bear
2025-03-12,82932.99,84539.85,80607.65,83680.12,31933.986,0.009008839546240877,0.008968502033038601,0.04166466334859063,87793.772,94706.38720000001,49.292250931856564,1,Bear
2025-03-13,83680.12,84336.33,79939.9,81115.78,27546.27412,-0.030644554525017353,-0.03112391755655611,0.04187763694489083,87040.462,94254.5696,45.76043182989617,-1,Bear
2025-03-14,81115.78,85309.71,80818.84,83983.2,26858.52755,0.03534971863674374,0.034739262047201416,0.0429148283756022,86412.07149999999,93856.02679999999,49.59143085428985,1,Bear
2025-03-15,83983.19,84676.28,83618.0,84338.44,11324.7332,0.004229893597767154,0.004220972745167093,0.04298050940573616,85816.09349999999,93445.38560000001,48.01697637062181,1,Bear
2025-03-16,84338.44,85117.04,81981.12,82574.53,17596.12531,-0.020914662400679962,-0.021136472120496245,0.04191184772753751,85367.176,93001.9392,34.22945616935871,-1,Bear
2025-03-17,82574.52,84756.83,82456.0,84010.03,17214.74358,0.017384295133135996,0.017234917011719673,0.04170234062748026,85133.6575,92629.73979999998,46.37208029089266,1,Bear
2025-03-18,84010.02,84021.74,81134.66,82715.03,17610.89883,-0.015414826063030795,-0.015534869726955195,0.04025374347521086,85056.9045,92242.3838,42.56193434169874,-1,Bear
2025-03-19,82715.03,87000.0,82547.16,86845.94,28151.05374,0.04994146771149088,0.04873441757894435,0.041750109226611036,85163.77249999999,91952.59220000001,44.03290979419319,1,Bear
2025-03-20,86845.93,87453.67,83655.23,84223.39,22090.30463,-0.030197727147636355,-0.030663070683642123,0.042346638528861,85157.44499999999,91562.3952,41.46843117773163,-1,Bear
2025-03-21,84223.38,84850.33,83175.25,84088.79,11956.97443,-0.0015981308755205204,-0.0015994092488549737,0.04207904538319084,85058.658,91149.71220000001,45.54662861847915,-1,Bear
2025-03-22,84088.79,84539.17,83625.1,83840.59,5420.22114,-0.0029516419489445944,-0.00295600663481781,0.03605383525725515,84537.1875,90777.9328,46.04716726875399,-1,Bear
2025-03-23,83840.59,86129.64,83809.75,86082.5,8461.97813,0.02674015056430301,0.026388880980959678,0.030877551563900398,84530.28199999999,90486.8698,59.94728883449551,1,Bear
2025-03-24,86082.5,88765.43,85519.09,87498.16,30115.62111,0.01644538669299811,0.01631162582836565,0.030976427693158004,84541.09099999999,90282.82119999999,67.01542460673943,1,Bear
2025-03-25,87498.16,88539.63,86310.0,87392.87,22643.25248,-0.0012033395902268929,-0.0012040641846587025,0.029709832407661715,84380.434,90004.1082,60.1695301733062,-1,Bear
2025-03-26,87392.88,88275.0,85860.0,86909.17,18408.78485,-0.005534776464029556,-0.005550150091920325,0.029693684748588734,84229.298,89787.02900000001,57.45249196486558,-1,Bear
2025-03-27,86909.17,87756.39,85800.0,87232.01,17098.03897,0.003714682811951864,0.0037078004164337397,0.02862513096422065,84250.811,89599.42059999998,65.74503172314084,1,Bear
2025-03-28,87232.01,87515.67,83585.0,84424.38,27182.73169,-0.0321857767578666,-0.0327151282624945,0.029534120214230894,84160.9075,89356.82119999999,51.13923815288383,-1,Bear
2025-03-29,84424.38,84624.73,81644.81,82648.54,11696.39864,-0.02103468216171689,-0.02125906318917359,0.02584826886329207,84256.616,89079.656,45.9345231851744,-1,Bear
2025-03-30,82648.53,83534.64,81565.0,82389.99,9864.49508,-0.0031283069247198814,-0.003133210305684936,0.025026295071542644,84446.3225,88798.561,49.5213759805127,-1,Bear
2025-03-31,82390.0,83943.08,81278.52,82550.01,20569.13885,0.0019422262340362817,0.0019403425512951966,0.02191927252776431,84427.1735,88520.30619999999,45.94499713931798,1,Bear
2025-04-01,82550.0,85579.46,82432.74,85158.34,20190.39697,0.031596967704788925,0.031108055610873073,0.02294346869848424,84501.0845,88274.85659999998,56.3245656586783,1,Bear
2025-04-02,85158.35,88500.0,82320.0,82516.29,39931.457,-0.0310251468030025,-0.031516618721199686,0.022972444957144726,84571.11,88009.61839999999,37.856597541842,-1,Bear
2025-04-03,82516.28,83998.02,81211.24,83213.09,27337.84135,0.008444393222235336,0.008408938788086611,0.02164453711458756,84532.60449999999,87716.48040000001,46.823239685512355,1,Bear
2025-04-04,83213.09,84720.0,81659.0,83889.87,32915.53976,0.00813309540602325,0.008100200026060092,0.021705991833457276,84510.176,87462.11499999998,49.39514461553431,1,Bear
2025-04-05,83889.87,84266.0,82379.95,83537.99,9360.40468,-0.004194546969735313,-0.004203368759459135,0.021172801733904005,84558.349,87182.8652,49.08565033044708,-1,Bear
2025-04-06,83537.99,83817.63,77153.83,78430.0,27942.71436,-0.061145713465215135,-0.06309499122461922,0.02510183305323964,84279.3475,86800.07199999999,30.29063490297402,-1,Bear
2025-04-07,78430.0,81243.58,74508.0,79163.24,78387.53089,0.009348973607038236,0.00930554243469642,0.025086245392174297,84101.758,86460.97439999999,27.750929745116892,1,Bear
2025-04-08,79163.24,80867.99,76239.9,76322.42,35317.32063,-0.03588559538492875,-0.036545314426559464,0.023146754673126338,83575.582,86071.8228,24.21455413954878,-1,Bear
2025-04-09,76322.42,83588.0,74620.0,82615.22,75488.28772,0.0824502158081466,0.0792271898213657,0.02931861688728507,83495.1735,85810.69239999999,42.12857879780332,1,Bear
2025-04-10,82615.22,82753.21,78464.36,79607.3,33284.80718,-0.036408787630172745,-0.03708812786599812,0.030412623314293237,83271.099,85469.951,37.275459644567135,-1,Bear
2025-04-11,79607.3,84300.0,78969.58,83423.84,34435.43797,0.047942085713244875,0.04682832264786211,0.032368366214979925,83250.2615,85172.3278,48.384639626781905,1,Bear
2025-04-12,83423.83,85905.0,82792.95,85276.9,18470.74437,0.022212595344448305,0.02196948907660708,0.03219154687409411,83209.9815,84954.22619999999,54.232902735807066,1,Bear
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,-0.017787935537056265,-0.01794804235026729,0.03216305677526369,83023.0735,84698.406,52.12042174106713,-1,Bear
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,0.009928127984718316,0.009879167909975919,0.03227609537072837,82883.00899999999,84465.0776,53.09547440934794,1,Bear
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,-0.011201942320973268,-0.01126515660201265,0.032337877365203674,82719.75,84306.8998,47.582142646159554,-1,Bear
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,0.004619459210398746,0.0046088222541115645,0.03234674894134766,82559.6685,84213.8994,52.60508411994515,1,Bear
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,0.010919027142326287,0.010859844983458261,0.03161910528189238,82585.845,84227.8558,52.962362649935024,1,Bear
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,-0.005570707978571843,-0.005586282238964962,0.03124847498380808,82677.1525,84223.17800000001,51.005624287678515,-1,Bear
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,0.007130183016948566,0.0071048834511910006,0.031259459931075005,82811.5035,84237.7194,52.623815547652555,1,Bear
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,0.0012016172171542827,0.001200895852997235,0.03125947927785412,82942.965,84220.01359999999,63.87468372437623,1,Bear
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,0.02743614523914495,0.027066519704468342,0.03107095963808177,83060.85949999999,84084.9382,66.10936018011338,1,Bear
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,0.0677218385664009,0.06552725583428472,0.03317203089708867,83607.1945,84229.3858,79.50618764828005,1,Bear
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,0.0026549878166355345,0.0026514695623879032,0.03317699672539308,84131.09400000001,84357.56779999999,74.11242680841136,1,Bear
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,0.0030887678955136,0.0030840074520417163,0.03317868694141867,84635.624,84425.05700000002,85.49177992146616,1,Bull
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,0.007003689170739236,0.006979277255771385,0.03309750716236871,85190.65849999999,84519.19279999999,82.81061844582823,1,Bull
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,-0.0001128502637609552,-0.00011285663183106742,0.028881205695492063,86000.5585,84675.7178,80.66360700635111,-1,Bull
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,-0.009285835059390402,-0.009329217194183042,0.029182995333990668,86729.8615,84826.25480000001,84.18726488191398,-1,Bull
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,0.013460153835815225,0.013370370730845774,0.027198868268108828,87664.2995,85111.791,84.63967372297043,1,Bull
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,-0.007939697201950202,-0.007971384433910092,0.022209644115651128,88246.37950000001,85425.01019999999,85.74125650394879,-1,Bull
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,-0.0008998818334843284,-0.0009002869702098006,0.01980807811457547,88974.6145,85649.79040000001,84.86247677924928,-1,Bull
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,0.024613579407891883,0.024315545810009744,0.01807310457650991,89627.91799999999,85905.98619999998,86.19189291564555,1,Bull
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,0.004116803508263045,0.004108352658419524,0.017747144218417495,90208.43000000001,86221.4134,89.10770739219785,1,Bull
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,-0.010638357164841517,-0.01069534904680462,0.017292094224192128,90813.251,86458.87780000002,83.06979335463257,-1,Bull
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38342,-0.016470466975503584,-0.016607613109211234,0.018037602639987053,91297.553,86657.66140000001,75.59385503084752,-1,Bull
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,0.0048374152847727725,0.004825752587870044,0.017607930690086322,91852.0375,86900.8444,72.70550869185796,1,Bull
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,0.022170995574119168,0.021928792437757434,0.01794691473832655,92492.2195,87157.3242,64.05061990405392,1,Bull
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,0.0020290389679165077,0.0020269832486365163,0.017957965987682886,93096.349,87443.6336,63.89620808983006,1,Bull
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,0.06421795208723036,0.06224021212940302,0.021567389005356912,94035.69450000001,87771.94679999999,75.84223454652683,1,Bull
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,-0.002804624371499198,-0.002808564699583071,0.02175154377842875,94930.44350000001,88146.91880000001,73.68939926737016,-1,Bull
2025-05-10,102971.99,104984.57,102818.76,104809.53,15324.78611,0.017845046988020696,0.017687693367897713,0.02173107387781217,95911.95800000001,88561.3336,76.22004012247916,1,Bull
2025-05-11,104809.53,104972.0,103345.06,104118.0,17987.12197,-0.006597968715249425,-0.0066198315306769204,0.021674202508650584,96742.04650000001,88966.8818,76.96196975512238,-1,Bull
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,-0.01274208110028996,-0.012823957677924932,0.01754738305220763,97209.463,89301.0582,70.16292803985661,-1,Bull
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,0.012767615008738131,0.012686796194268246,0.017626990775502872,97730.095,89633.1694,74.80175021988572,1,Bull
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,-0.005724099004339123,-0.005740544445962826,0.017794220942885915,98206.4625,89955.4684,72.92427672708882,-1,Bull
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,0.0024721803627976158,0.0024691295519930546,0.017794101568014944,98662.714,90292.5592,69.8734664169073,1,Bull
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,-0.002889353127408567,-0.0028935353660749547,0.017843678399050156,99104.509,90617.19700000001,68.06518316352484,-1,Bull
2025-05-17,103463.9,103709.86,102612.5,103126.65,11250.89622,-0.00325959102643536,-0.0032649150658740724,0.01764741113987146,99573.3765,90991.2424,70.76094598384066,-1,Bull
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,0.0322672170578604,0.03175756480007516,0.01857385133715849,100145.53050000001,91467.3568,81.61416954855594,1,Bull
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,-0.008271345834351629,-0.00830574322175089,0.01858693695713418,100711.3765,91931.0318,77.53708086203801,-1,Bull
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,0.012088706907607882,0.012016222070838009,0.018571046788961744,101345.276,92417.0314,76.55548644462442,1,Bull
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,0.02614880918566298,0.025812774424210004,0.01865027560612799,102002.98,92906.74440000001,79.39372923957724,1,Bull
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,0.018717122570968137,0.018544112729196732,0.018835743582936725,102743.4335,93490.34280000001,74.40964137149462,1,Bull
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,-0.03919479452346686,-0.03998359037453153,0.021273792393303473,103316.5275,93972.44699999999,60.171322846962234,-1,Bull
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,0.004133591381898505,0.004125071563271793,0.020627588604198784,103990.742,94449.88780000001,57.391453255075476,1,Bull
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,0.011528006509906819,0.011462065339148519,0.020649487483023036,104704.2675,94959.21179999999,61.90456931547247,1,Bull
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,0.003950306864350717,0.003942524889582682,0.020355393752029063,105334.30600000001,95579.3076,66.92496019361822,1,Bull
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,-0.004538044985511469,-0.004548373170012511,0.02047765528795254,105929.68950000001,96174.80619999999,62.850423195167366,-1,Bull
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,-0.010615103962183348,-0.0106718460844975,0.015870500903977475,106155.69849999998,96803.99339999999,61.03187451731869,-1,Bull
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,-0.02033766746104948,-0.02054732532520838,0.016638814493963372,106286.5865,97263.484,54.28505052306507,-1,Bull
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,-0.015193425498213675,-0.015310028157546413,0.016559448308881137,106245.384,97751.04759999999,51.15334811043555,-1,Bull
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,0.005831583409529939,0.00581464554481119,0.016546844866880142,106269.07800000001,98174.4084,53.201889277037324,1,Bull
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,0.0100490592577549,0.00999890319604234,0.016385615450960227,106411.65849999999,98581.729,48.03114906463018,1,Bull
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,0.0020357254385126033,0.002033656157331761,0.01617004561077884,106499.372,99023.6888,50.712810119421086,1,Bull
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,-0.004544767948078454,-0.004555126803574655,0.016146828384847052,106592.8255,99439.395,46.15248799333873,-1,Bull
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,-0.00645331248625769,-0.00647422512636591,0.01622458543141447,106639.48300000001,99860.45240000001,35.474882806788415,-1,Bull
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,-0.030451534076571196,-0.030924814911036578,0.017674373670774825,106541.722,100210.0184,21.95917212434759,-1,Bull
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,0.027384456186406947,0.027016209665029333,0.01873137879809785,106599.8115,100596.829,40.855947047752885,1,Bull
2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,0.012117450409652175,0.012044621848145592,0.017480229799444625,106554.706,101018.37819999998,43.645542654829775,1,Bull
2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,0.0017228450581063814,0.0017213626629398297,0.017385859579270503,106562.719,101431.51799999998,39.985361715680426,1,Bull
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,0.042834093101556725,0.0419420963494116,0.01961273328589113,106733.3705,101933.1936,52.02744416652348,1,Bull
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,0.00010311707406529536,0.00010311175786527098,0.018764505912775276,106764.89050000001,102388.3568,53.350564838301686,1,Bull
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,-0.014774690660270262,-0.01488492352072924,0.01854013258399933,106612.33600000001,102692.3994,52.11467146097358,-1,Bull
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,-0.027367911232460296,-0.027749388787279217,0.017364111398561657,106530.00749999999,102932.0124,50.193399595932135,-1,Bull
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,0.003736666372359032,0.0037297023772628075,0.017358465651785705,106445.2415,103173.7348,55.206666983570216,1,Bull
2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,-0.0061466103511010894,-0.0061655785271072,0.017149737712017086,106265.764,103389.254,52.05375775064151,-1,Bull
2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,0.0017015663099546607,0.0017001202861056666,0.01711838563731494,106073.725,103608.5742,49.872331008219675,1,Bull
2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,0.011369205507016922,0.011305061807508105,0.01734925062660657,105966.54299999999,103869.47879999998,52.3245689368449,1,Bull
2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,-0.02100631933114927,-0.02123009135616664,0.017813662545793137,105805.0125,104060.27859999999,48.11536593471203,-1,Bull
2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,0.0032100071190022117,0.0032048660451346727,0.01726169755297046,105769.86399999999,104272.87779999999,50.44039992171492,1,Bull
2025-06-19,104886.79,105226.17,103929.27,104658.59,7678.60737,-0.002175583996381625,-0.0021779540173212956,0.016908194505423284,105803.51950000001,104482.6096,58.46648493218286,-1,Bull
2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,-0.013000366238452021,-0.013085610610985732,0.017112031519721786,105738.825,104618.77120000002,47.11794807330705,-1,Bull
2025-06-21,103297.98,103982.64,100837.9,102120.01,11154.21332,-0.011403706887229914,-0.011469227749354669,0.01708401590129394,105562.679,104723.4286,39.96294160378165,-1,Bull
2025-06-22,102120.02,103399.62,98200.0,100963.87,28746.41072,-0.01132138549535977,-0.011385960226360707,0.01719301306381742,105317.973,104825.5776,36.80215896407794,-1,Bull
2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,0.043283404251441615,0.0423728593887924,0.019872130234396844,105315.825,105046.70379999999,36.2413308568739,1,Bull
2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,0.007111383767794521,0.007086217120930923,0.01987167673319557,105385.13199999998,105273.6902,38.763252418048545,1,Bull
2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,0.01185467982617383,0.011784963544526447,0.018549999736229943,105676.727,105483.8214,46.43152569003891,1,Bull
2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,-0.0036660878858676416,-0.003672824455672302,0.01769018017263378,105809.65800000001,105682.15260000002,54.06186838365456,-1,Bull
2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,0.0009399977895605538,0.0009395562683027059,0.017507150411481025,105884.42999999998,105757.87240000001,53.18413864018779,1,Bull
2025-06-28,107047.58,107577.75,106811.51,107296.79,3282.17352,0.002327936574751499,0.0023252311283283957,0.01750951895819977,105962.56949999998,105844.36839999999,56.27310983466572,1,Bull
2025-06-29,107296.79,108528.5,107172.52,108356.93,6831.7364,0.009880444699230884,0.00983195226177919,0.014793614077435133,105867.26499999998,105915.31640000001,58.69800094443569,1,Bear
2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,-0.011170766835125301,-0.011233628430860393,0.014970423665921377,105710.8705,105975.8864,51.10735250349067,-1,Bear
2025-07-01,107146.51,107540.0,105250.85,105681.14,10505.62437,-0.013676228341569674,-0.01377060945880646,0.01491973465688753,105562.67150000001,106033.6828,53.73805527308046,-1,Bear
2025-07-02,105681.13,109730.0,105100.19,108849.6,17691.89592,0.02998131927797143,0.029540665453745153,0.015089822714181614,105721.56500000002,106128.60040000001,61.040181063850426,1,Bear
2025-07-03,108849.59,110529.18,108530.4,109584.78,13047.08225,0.006754090047184302,0.006731383365643195,0.015128238992279157,105897.47450000001,106250.13960000001,63.347033881084315,1,Bear
2025-07-04,109584.77,109767.59,107245.0,107984.24,11793.86615,-0.014605495398174795,-0.014713205707567904,0.015476827754356687,106025.95449999999,106334.5502,62.53397445944435,-1,Bear
2025-07-05,107984.25,108420.56,107756.31,108198.12,3736.9757,0.001980659399927198,0.001978700480306492,0.015477422928586296,106156.16,106429.2346,67.14066313256167,1,Bear
2025-07-06,108198.12,109700.0,107800.01,109203.84,6447.607,0.009295170747883663,0.009252236497324772,0.015413684464499875,106276.62550000001,106550.7784,73.4360770139599,1,Bear
2025-07-07,109203.85,109700.0,107513.2,108262.94,9405.37601,-0.00861599738617247,-0.008653329682976453,0.014693801314843909,106462.21399999999,106586.952,60.34948563691349,-1,Bear
2025-07-08,108262.94,109216.56,107429.57,108922.98,9216.0208,0.006096638424931022,0.0060781291164992805,0.01472285030922051,106664.024,106653.9368,60.09843914011897,1,Bull
2025-07-09,108922.99,111999.79,108324.53,111233.99,17282.2865,0.02121691859697572,0.02099497361671242,0.015287043687403126,106992.794,106741.6168,62.87936878221574,1,Bull
2025-07-10,111234.0,116868.0,110500.0,116010.0,24883.450665,0.04293660597808269,0.042040393709379065,0.017088780096953648,107628.39450000001,106868.93699999999,73.24140654651394,1,Bull
2025-07-11,116010.01,118869.98,115222.22,117527.66,25873.521148,0.013082148090681978,0.012997315848983379,0.0166575463667973,108398.777,106985.56599999999,75.05451951346748,1,Bull
2025-07-12,117527.66,118200.0,116900.05,117420.0,8446.60437,-0.000916039679510372,-0.0009164595002588142,0.016206885758870797,109221.5835,107187.6,74.36628044398043,-1,Bull
2025-07-13,117420.0,119488.0,117224.79,119086.64,9550.792947,0.014193834099812674,0.014094044790011754,0.014106349255929181,109909.219,107414.0946,75.09346574684433,1,Bull
2025-07-14,119086.65,123218.0,118905.18,119841.18,27269.348877,0.006336059191862198,0.006316070756330813,0.014104669296297834,110597.128,107630.8344,80.33579307576136,1,Bull
2025-07-15,119841.17,119940.83,115736.92,117758.09,32018.46083,-0.01738208852749945,-0.01753493076270058,0.014979004492383376,111118.00349999999,107797.30040000001,78.03204351820433,-1,Bull
2025-07-16,117758.08,120063.84,117017.29,118630.43,17039.90851,0.007407898684498093,0.0073805949622627876,0.014859929414387147,111702.17199999999,107991.1456,75.41107631457388,1,Bull
2025-07-17,118630.44,120998.71,117453.57,119177.56,15728.57651,0.004612054428193568,0.004601451493544703,0.014827404328540324,112308.67050000001,108219.06120000001,75.16844062808941,1,Bull
2025-07-18,119177.56,120820.71,116812.76,117924.84,19924.66266,-0.010511374792368633,-0.01056700950065718,0.015241075963803467,112840.073,108465.763,76.56587565355058,-1,Bull
2025-07-19,117924.84,118499.9,117277.34,117840.0,6635.80306,-0.0007194412983727583,-0.0007197002204572691,0.01523752358702086,113314.22649999999,108742.85339999999,75.94651324252033,-1,Bull
2025-07-20,117840.01,118856.8,116467.02,117265.12,12962.92889,-0.004878479293957905,-0.004890417918115617,0.014963029266251784,113820.1575,108996.31820000001,72.20804365529332,-1,Bull
2025-07-21,117265.11,119676.73,116515.0,117380.36,17107.33128,0.00098273041463659,0.0009822478512299445,0.01436603306531206,114405.11850000001,109231.0668,76.31472309770373,1,Bull
2025-07-22,117380.36,120247.8,116128.0,119954.42,20959.12973,0.02192922223104432,0.021692235206271098,0.013762077221649913,114960.35949999999,109512.99539999999,78.67123197950703,1,Bull
2025-07-23,119954.43,120090.0,117301.0,118755.99,14558.75083,-0.009990711471907332,-0.01004095354590667,0.014147491289875818,115418.92000000001,109780.57740000001,70.75007006803773,-1,Bull
2025-07-24,118756.0,119450.0,117103.1,118340.99,15806.89043,-0.0034945605691132364,-0.0035006808084234644,0.013576782144819529,115936.75749999999,110053.46,58.46756411364822,-1,Bull
2025-07-25,118340.98,118451.57,114723.16,117614.31,38406.34873,-0.0061405604262733116,-0.006159491204291899,0.013779270051907138,116407.567,110375.5726,50.3339564103058,-1,Bull
2025-07-26,117614.31,118297.35,117138.38,117919.99,6991.67206,0.0025990034716014687,0.002595631902628258,0.013730416615147569,116843.3745,110648.2036,51.89803261188938,1,Bull
2025-07-27,117919.99,119766.65,117825.5,119415.55,9328.30919,0.01268283689644134,0.012603083346820849,0.01353377853279612,117401.005,110925.4716,51.265019972785026,1,Bull
2025-07-28,119415.56,119800.0,117427.5,118062.32,13961.74754,-0.011332108758030257,-0.011396806340220294,0.014009603126928703,117857.972,111172.038,43.4595349028744,-1,Bull
2025-07-29,118062.32,119273.36,116950.75,117950.76,15137.93445,-0.0009449246804570377,-0.0009453714032179849,0.01345934100418589,118193.81049999999,111325.7928,50.82852068614086,-1,Bull
2025-07-30,117950.75,118792.0,115796.23,117840.3,15586.73631,-0.000936492482117024,-0.0009369312651676298,0.009827553589876852,118285.32549999999,111477.11099999999,46.36403211273885,-1,Bull
2025-07-31,117840.29,118922.45,115500.0,115764.08,17010.0073,-0.017618930026484958,-0.01777599093867902,0.010215863555037457,118197.1465,111619.4902,36.22992667751017,-1,Bull
